,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,21500014,20,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,228,1,0,20151028,PHX,DAL
1,Shot Chart Detail,21500014,168,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,11,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,106,1,0,20151028,PHX,DAL
2,Shot Chart Detail,21500014,217,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,8,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,177,174,1,1,20151028,PHX,DAL
3,Shot Chart Detail,21500014,340,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,111,1,1,20151028,PHX,DAL
4,Shot Chart Detail,21500014,358,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,9,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,182,110,1,0,20151028,PHX,DAL
5,Shot Chart Detail,21500014,375,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,8,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,1,20151028,PHX,DAL
6,Shot Chart Detail,21500014,482,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,10,50,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,36,1,0,20151028,PHX,DAL
7,Shot Chart Detail,21500045,17,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,10,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,72,1,0,20151101,LAL,DAL
8,Shot Chart Detail,21500045,21,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,26,1,1,20151101,LAL,DAL
9,Shot Chart Detail,21500045,24,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,254,1,1,20151101,LAL,DAL
10,Shot Chart Detail,21500045,49,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,7,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,47,1,0,20151101,LAL,DAL
11,Shot Chart Detail,21500045,190,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,6,7,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,14,252,1,1,20151101,LAL,DAL
12,Shot Chart Detail,21500045,198,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,5,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,58,237,1,0,20151101,LAL,DAL
13,Shot Chart Detail,21500045,298,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,213,1,0,20151101,LAL,DAL
14,Shot Chart Detail,21500045,301,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-42,247,1,0,20151101,LAL,DAL
15,Shot Chart Detail,21500045,340,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-20,244,1,0,20151101,LAL,DAL
16,Shot Chart Detail,21500045,440,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,178,1,0,20151101,LAL,DAL
17,Shot Chart Detail,21500057,22,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-138,90,1,0,20151103,DAL,TOR
18,Shot Chart Detail,21500057,266,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,1,36,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,65,1,1,20151103,DAL,TOR
19,Shot Chart Detail,21500057,313,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,31,1,1,20151103,DAL,TOR
20,Shot Chart Detail,21500057,334,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,7,36,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-91,170,1,1,20151103,DAL,TOR
21,Shot Chart Detail,21500057,340,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,50,237,1,0,20151103,DAL,TOR
22,Shot Chart Detail,21500057,507,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,5,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,9,136,1,0,20151103,DAL,TOR
23,Shot Chart Detail,21500057,569,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,1,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,16,1,0,20151103,DAL,TOR
24,Shot Chart Detail,21500072,36,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,175,1,0,20151105,DAL,CHA
25,Shot Chart Detail,21500072,123,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,10,22,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,16,1,0,20151105,DAL,CHA
26,Shot Chart Detail,21500072,158,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,7,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-215,116,1,1,20151105,DAL,CHA
27,Shot Chart Detail,21500072,186,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,5,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,21,1,1,20151105,DAL,CHA
28,Shot Chart Detail,21500072,192,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,122,205,1,0,20151105,DAL,CHA
29,Shot Chart Detail,21500072,197,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,3,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,25,219,1,0,20151105,DAL,CHA
30,Shot Chart Detail,21500072,254,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,132,264,1,0,20151105,DAL,CHA
31,Shot Chart Detail,21500072,267,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,213,1,0,20151105,DAL,CHA
32,Shot Chart Detail,21500072,318,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,223,1,0,20151105,DAL,CHA
33,Shot Chart Detail,21500088,3,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,11,18,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,31,1,0,20151107,DAL,NOP
34,Shot Chart Detail,21500088,42,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,6,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,11,1,0,20151107,DAL,NOP
35,Shot Chart Detail,21500088,84,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,3,1,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,21,1,1,20151107,DAL,NOP
36,Shot Chart Detail,21500088,91,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,2,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-145,101,1,0,20151107,DAL,NOP
37,Shot Chart Detail,21500088,282,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,9,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,21,1,1,20151107,DAL,NOP
38,Shot Chart Detail,21500088,298,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,8,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,180,1,0,20151107,DAL,NOP
39,Shot Chart Detail,21500088,333,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,4,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-9,239,1,1,20151107,DAL,NOP
40,Shot Chart Detail,21500088,340,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,3,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,254,1,0,20151107,DAL,NOP
41,Shot Chart Detail,21500088,391,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,10,4,Made Shot,Driving Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,8,1,1,20151107,DAL,NOP
42,Shot Chart Detail,21500088,443,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,5,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,56,175,1,0,20151107,DAL,NOP
43,Shot Chart Detail,21500112,20,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-78,234,1,0,20151110,NOP,DAL
44,Shot Chart Detail,21500112,116,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,0,15,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,14,1,0,20151110,NOP,DAL
45,Shot Chart Detail,21500112,204,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,4,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,120,61,1,0,20151110,NOP,DAL
46,Shot Chart Detail,21500112,268,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,11,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,82,178,1,0,20151110,NOP,DAL
47,Shot Chart Detail,21500112,324,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,13,1,0,20151110,NOP,DAL
48,Shot Chart Detail,21500118,17,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,10,22,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,17,90,1,1,20151111,DAL,LAC
49,Shot Chart Detail,21500118,21,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,51,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,13,1,1,20151111,DAL,LAC
50,Shot Chart Detail,21500118,26,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,15,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,16,1,1,20151111,DAL,LAC
51,Shot Chart Detail,21500118,214,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,218,1,0,20151111,DAL,LAC
52,Shot Chart Detail,21500118,250,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-29,183,1,0,20151111,DAL,LAC
53,Shot Chart Detail,21500118,309,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,9,28,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,22,144,1,1,20151111,DAL,LAC
54,Shot Chart Detail,21500118,321,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,7,56,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,168,62,1,1,20151111,DAL,LAC
55,Shot Chart Detail,21500118,345,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,5,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-68,232,1,1,20151111,DAL,LAC
56,Shot Chart Detail,21500118,432,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,10,58,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,41,1,1,20151111,DAL,LAC
57,Shot Chart Detail,21500118,491,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,6,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-125,111,1,1,20151111,DAL,LAC
58,Shot Chart Detail,21500118,493,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,5,30,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,41,1,0,20151111,DAL,LAC
59,Shot Chart Detail,21500118,512,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,4,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,104,223,1,1,20151111,DAL,LAC
60,Shot Chart Detail,21500118,539,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,2,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,36,1,0,20151111,DAL,LAC
61,Shot Chart Detail,21500135,7,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,11,22,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,13,1,0,20151113,DAL,LAL
62,Shot Chart Detail,21500135,34,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,8,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,23,1,0,20151113,DAL,LAL
63,Shot Chart Detail,21500135,49,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,7,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,215,124,1,0,20151113,DAL,LAL
64,Shot Chart Detail,21500135,69,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,4,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,95,1,1,20151113,DAL,LAL
65,Shot Chart Detail,21500135,71,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,4,28,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,0,20151113,DAL,LAL
66,Shot Chart Detail,21500135,281,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,9,49,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,80,1,0,20151113,DAL,LAL
67,Shot Chart Detail,21500135,294,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,8,20,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-88,7,1,0,20151113,DAL,LAL
68,Shot Chart Detail,21500135,302,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,7,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,183,1,0,20151113,DAL,LAL
69,Shot Chart Detail,21500135,315,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,6,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,20151113,DAL,LAL
70,Shot Chart Detail,21500135,472,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,7,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,232,1,1,20151113,DAL,LAL
71,Shot Chart Detail,21500135,481,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,6,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,232,1,0,20151113,DAL,LAL
72,Shot Chart Detail,21500152,7,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,193,1,0,20151116,PHI,DAL
73,Shot Chart Detail,21500152,24,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,8,56,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-50,61,1,0,20151116,PHI,DAL
74,Shot Chart Detail,21500152,109,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,2,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-10,1,0,20151116,PHI,DAL
75,Shot Chart Detail,21500152,298,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,4,48,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-164,82,1,0,20151116,PHI,DAL
76,Shot Chart Detail,21500152,318,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,19,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,208,1,0,20151116,PHI,DAL
77,Shot Chart Detail,21500152,338,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,178,1,1,20151116,PHI,DAL
78,Shot Chart Detail,21500152,359,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,262,1,0,20151116,PHI,DAL
79,Shot Chart Detail,21500152,528,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,5,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-1,1,0,20151116,PHI,DAL
80,Shot Chart Detail,21500152,537,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,4,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,1,20151116,PHI,DAL
81,Shot Chart Detail,21500152,585,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-12,259,1,0,20151116,PHI,DAL
82,Shot Chart Detail,21500168,19,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,56,237,1,0,20151118,BOS,DAL
83,Shot Chart Detail,21500168,24,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,8,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-94,169,1,0,20151118,BOS,DAL
84,Shot Chart Detail,21500168,270,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,1,42,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,61,1,0,20151118,BOS,DAL
85,Shot Chart Detail,21500168,278,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,180,1,0,20151118,BOS,DAL
86,Shot Chart Detail,21500168,321,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,9,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,72,1,1,20151118,BOS,DAL
87,Shot Chart Detail,21500168,329,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,8,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,47,1,0,20151118,BOS,DAL
88,Shot Chart Detail,21500168,452,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,11,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,89,237,1,0,20151118,BOS,DAL
89,Shot Chart Detail,21500168,454,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,239,1,1,20151118,BOS,DAL
90,Shot Chart Detail,21500168,481,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,7,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-238,38,1,0,20151118,BOS,DAL
91,Shot Chart Detail,21500168,483,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,7,31,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,16,1,1,20151118,BOS,DAL
92,Shot Chart Detail,21500168,492,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,198,1,0,20151118,BOS,DAL
93,Shot Chart Detail,21500168,525,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,2,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20151118,BOS,DAL
94,Shot Chart Detail,21500184,13,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,198,1,0,20151120,DAL,UTA
95,Shot Chart Detail,21500184,22,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,8,42,Missed Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-86,38,1,0,20151120,DAL,UTA
96,Shot Chart Detail,21500184,81,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,149,1,0,20151120,DAL,UTA
97,Shot Chart Detail,21500184,122,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,10,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-10,1,0,20151120,DAL,UTA
98,Shot Chart Detail,21500184,226,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,3,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,8,1,0,20151120,DAL,UTA
99,Shot Chart Detail,21500184,228,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,3,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,1,20151120,DAL,UTA
100,Shot Chart Detail,21500184,296,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,7,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-27,110,1,1,20151120,DAL,UTA
101,Shot Chart Detail,21500184,349,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,2,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,8,1,0,20151120,DAL,UTA
102,Shot Chart Detail,21500184,364,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,1,40,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,16,1,0,20151120,DAL,UTA
103,Shot Chart Detail,21500184,419,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,8,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,91,232,1,0,20151120,DAL,UTA
104,Shot Chart Detail,21500184,423,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,8,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,31,1,0,20151120,DAL,UTA
105,Shot Chart Detail,21500184,492,202083,Wesley Matthews,1610612742,Dallas Mavericks,4,1,30,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,43,1,1,20151120,DAL,UTA
106,Shot Chart Detail,21500199,21,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,9,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,51,1,1,20151122,OKC,DAL
107,Shot Chart Detail,21500199,42,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,6,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-232,90,1,0,20151122,OKC,DAL
108,Shot Chart Detail,21500199,82,202083,Wesley Matthews,1610612742,Dallas Mavericks,1,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,213,1,0,20151122,OKC,DAL
109,Shot Chart Detail,21500199,157,202083,Wesley Matthews,1610612742,Dallas Mavericks,2,7,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-1,1,1,20151122,OKC,DAL
110,Shot Chart Detail,21500199,257,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,10,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-1,1,1,20151122,OKC,DAL
111,Shot Chart Detail,21500199,283,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,131,1,1,20151122,OKC,DAL
112,Shot Chart Detail,21500199,376,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,2,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,146,1,0,20151122,OKC,DAL
113,Shot Chart Detail,21500199,392,202083,Wesley Matthews,1610612742,Dallas Mavericks,3,0,23,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,16,1,1,20151122,OKC,DAL
